QtrYear,Qtr,County,JMS,Capacity,Beds,Deaths,Bookings,Releases,Measure,Total,Male,Female,Other Gender,Black,Native American,Other Race,White,Unknown Race,Non-Hispanic,Hispanic,Unknown Ethnicity,Not Available
2020,2,Douglas,New World,436,520,0,1801,1859,Unsentenced - No Hold Felonies,134,108,26,0,19,1,0,114,0,96,32,6,
2020,2,Douglas,New World,436,520,0,1801,1859,Unsentenced - No Hold Misdemeanors,21,14,7,0,3,0,0,18,0,19,2,0,
2020,2,Douglas,New World,436,520,0,1801,1859,Municipal Charge,1,1,0,0,0,0,0,1,0,0,1,0,
2020,2,Douglas,New World,436,520,0,1801,1859,Administrative Segregation,13,10,3,0,4,0,0,9,0,10,3,0,
2020,2,Douglas,New World,436,520,0,1801,1859,Competency Evaluation,4,3,1,0,1,0,0,3,0,3,1,0,
2020,2,Douglas,New World,436,520,0,1801,1859,Average Daily Population,312,250,62.7,1,37.8,3,3.8,266,3.2,225,60.7,28,
2020,2,Douglas,New World,436,520,0,1801,1859,Average LOS Felonies,25.1,28,17,0,26,33,34,24.7,3.75,24.9,26,26,
2020,2,Douglas,New World,436,520,0,1801,1859,Felony Releases,2681,1953,728,0,318,15,39,2305,4,1997,510,174,
2020,2,Douglas,New World,436,520,0,1801,1859,Average LOS Misdemeanors,14.9,10,6,0,7,6,6,9,3,9,8,8,
2020,2,Douglas,New World,436,520,0,1801,1859,Misdemeanor Releases,4200,3014,1186,0,504,26,59,3592,19,3086,756,358,
2020,2,Douglas,New World,436,520,0,1801,1859,Homeless,31,30,1,0,6,0,0,25,0,24,5,2,
2020,2,Gilpin,Central Square,91,55,0,230,218,Number of inmates,31,27,4,0,1,1,1,28,0,24,7,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Sentenced,13,13,0,0,0,1,0,12,0,9,4,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Unsentenced - Hold,11,7,4,0,1,0,1,9,0,9,2,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Unsentenced - No Hold,7,7,0,0,0,0,0,7,0,6,1,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Unsentenced - No Hold Felonies,4,4,0,0,0,0,0,4,0,4,0,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Unsentenced - No Hold Misdemeanors,3,3,0,0,0,0,0,3,0,2,1,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Average Daily Population,52.33,0,0,0,0,0,0,0,0,0,0,0,"JMS does not pull/compute Gender, Race, Ethnicity info for average daily population"
2020,2,Gilpin,Central Square,91,55,0,230,218,Average LOS Felonies,25.2,28.34,16.98,0,26.8,1,52.6,24.6,0,27.3,17.48,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Felony Releases,444,321,123,0,24,1,8,411,0,346,98,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Average LOS Misdemeanors,13.024,13.97,9.94,0,10.3,1,14.5,13.29,0,14.33,9.4,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Misdemeanor Releases,822,628,194,0,78,1,15,728,0,604,218,0,
2020,2,Gilpin,Central Square,91,55,0,230,218,Homeless,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Number of inmates,1199,989,210,0,252,15,9,920,3,836,300,63,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Sentenced,172,141,31,0,29,2,1,139,1,127,41,4,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Unsentenced - Hold,688,564,124,0,147,7,5,527,2,485,157,46,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Unsentenced - No Hold,339,284,55,0,76,6,3,254,0,224,102,13,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Unsentenced - No Hold Felonies,311,259,52,0,68,6,3,234,0,204,95,12,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Unsentenced - No Hold Misdemeanors,28,25,3,0,8,0,0,20,0,20,7,1,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Municipal Charge,126,93,33,0,22,0,0,104,0,95,25,6,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Administrative Segregation,6,6,0,0,4,0,0,2,0,3,1,2,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Competency Evaluation,88,73,15,0,19,1,1,66,1,63,19,6,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Average Daily Population,1637,1311,326,1,346,18,11,1252,7,1138,400,98,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Average LOS Felonies,50,53,42,0,56,57,23,49,63,47,57,60,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Felony Releases,6744,5114,1630,0,1281,64,80,5298,21,4738,1611,395,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Average LOS Misdemeanors,34,30,48,9,24,28,133,35,24,37,24,39,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Misdemeanor Releases,4195,3170,1024,1,794,40,59,3260,42,2821,1048,326,
2020,2,El Paso,Beacon JMS v9.2.39,1837,1837,1,4888,5211,Homeless,218,179,39,0,39,1,1,177,0,161,42,15,
2020,2,Weld,Spillman,763,954,0,2637,2776,Number of inmates,624,524,100,0,32,5,5,582,0,318,248,58,
2020,2,Weld,Spillman,763,954,0,2637,2776,Sentenced,139,110,29,0,4,1,1,133,0,69,58,12,
2020,2,Weld,Spillman,763,954,0,2637,2776,Unsentenced - Hold,57,47,10,0,4,0,1,52,0,32,21,4,
2020,2,Weld,Spillman,763,954,0,2637,2776,Unsentenced - No Hold,428,367,61,0,24,4,3,397,0,217,169,42,
2020,2,Weld,Spillman,763,954,0,2637,2776,Unsentenced - No Hold Felonies,372,321,51,0,21,3,3,345,0,193,146,33,
2020,2,Weld,Spillman,763,954,0,2637,2776,Unsentenced - No Hold Misdemeanors,56,46,10,0,3,1,0,52,0,24,23,9,
2020,2,Weld,Spillman,763,954,0,2637,2776,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Weld,Spillman,763,954,0,2637,2776,Administrative Segregation,40,33,7,0,5,0,0,35,0,22,15,3,
2020,2,Weld,Spillman,763,954,0,2637,2776,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Weld,Spillman,763,954,0,2637,2776,Average Daily Population,755,613,142,0,31,7,5,2,710,98,299,68,
2020,2,Weld,Spillman,763,954,0,2637,2776,Average LOS Felonies,48.66,53.18,36.29,0,53.24,47.3,60.47,5.03,48.44,45.11,53.66,50.26,
2020,2,Weld,Spillman,763,954,0,2637,2776,Felony Releases,5303,3884,1419,0,190,44,42,5,5022,2910,1917,476,
2020,2,Weld,Spillman,763,954,0,2637,2776,Average LOS Misdemeanors,12.29,11.79,13.77,0,10.49,13.49,10.79,2.09,12.39,13.89,10.75,8.84,
2020,2,Weld,Spillman,763,954,0,2637,2776,Misdemeanor Releases,6907,5152,1755,0,255,48,45,16,6543,3809,2415,683,
2020,2,Weld,Spillman,763,954,0,2637,2776,Homeless,104,97,7,0,6,0,1,97,0,57,37,10,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Number of inmates,9,8,1,0,0,0,0,9,0,9,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Sentenced,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Unsentenced - Hold,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Unsentenced - No Hold,8,7,1,0,0,0,0,8,0,8,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Unsentenced - No Hold Felonies,6,6,0,0,0,0,0,6,0,6,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Unsentenced - No Hold Misdemeanors,2,1,1,0,0,0,0,2,0,2,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Average Daily Population,16,3,13,0,0,0,0,15,1,0,0,0,
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,N/A COVID PREVENTING STATISTICAL GATHERING
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,N/A
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,N/A
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,N/A
2020,2,Pitkin,SPILLMAN,30,32,0,99,98,Homeless,5,5,0,0,0,0,0,5,0,5,0,0,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Number of inmates,261,229,32,0,22,2,5,230,2,128,48,85,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Sentenced,77,65,12,0,5,1,0,71,0,39,18,20,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Unsentenced - Hold,114,98,16,0,10,1,4,98,1,62,14,38,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Unsentenced - No Hold,70,66,4,0,7,0,1,61,1,27,16,27,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Unsentenced - No Hold Felonies,53,50,3,0,6,0,1,46,0,23,13,17,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Unsentenced - No Hold Misdemeanors,17,16,1,0,1,0,0,15,1,4,3,10,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Municipal Charge,31,26,5,0,2,0,0,29,0,15,6,10,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Administrative Segregation,2,1,1,0,0,0,1,1,0,1,1,0,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Competency Evaluation,29,23,6,0,0,0,0,29,0,17,5,7,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Average Daily Population,417.9753425,360.7835616,57.19178082,0,29.70958904,3.950684932,5.306849315,376.5041096,2.504109589,217.2520548,66.08219178,134.6410959,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Average LOS Felonies,55.09286469,60.76370236,33.27281192,0,62.53148855,40.44583333,78.64814815,54.4576244,29.67241379,66.84231366,67.94159693,36.97406001,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Felony Releases,3471,2755,716,0,262,20,45,3115,29,1610,478,1383,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Average LOS Misdemeanors,24.30055454,25.63618068,19.9681657,0,22.72393539,7.890086207,14.17205882,24.55727075,58.06127451,26.26503568,27.8897929,21.34377714,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Misdemeanor Releases,4388,3354,1034,0,227,58,85,3984,34,1962,507,1919,
2020,2,Boulder,Tiburon,543,543,0,1869,1668,Homeless,79,68,11,0,7,0,4,66,2,52,7,20,
2020,2,Teller,Tiger Track,514,159,0,495,551,Number of inmates,77,63,14,0,9,0,16,52,0,69,8,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Sentenced,19,17,2,0,2,0,3,14,0,16,3,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Unsentenced - Hold,14,10,4,0,2,0,3,9,0,13,1,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Unsentenced - No Hold,44,36,8,0,5,0,10,29,0,40,4,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Unsentenced - No Hold Felonies,11,8,3,0,1,0,1,9,0,11,0,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Unsentenced - No Hold Misdemeanors,33,28,5,0,4,0,9,20,0,29,4,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Municipal Charge,2,2,0,0,0,0,0,2,0,2,0,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,Not recorded
2020,2,Teller,Tiger Track,514,159,0,495,551,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,Not recorded
2020,2,Teller,Tiger Track,514,159,0,495,551,Average Daily Population,93,75,18,0,7,0,32,54,0,68,25,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Average LOS Felonies,312,268,44,0,46,8,67,191,0,251,61,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Felony Releases,379,279,100,0,22,2,59,296,0,338,41,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Average LOS Misdemeanors,43,37,6,0,1,0,8,34,0,36,7,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Misdemeanor Releases,1823,1469,354,0,148,34,529,1112,0,1397,426,0,
2020,2,Teller,Tiger Track,514,159,0,495,551,Homeless,2,1,1,0,0,0,0,2,0,2,0,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Number of inmates,130,107,23,0,2,1,9,117,1,120,9,1,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Sentenced,39,35,4,0,0,0,0,39,0,39,0,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Unsentenced - Hold,34,25,9,0,2,1,4,27,0,30,4,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Unsentenced - No Hold,57,47,10,0,0,0,5,51,1,51,5,1,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Unsentenced - No Hold Felonies,39,33,6,0,0,0,3,36,0,36,3,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Unsentenced - No Hold Misdemeanors,18,14,4,0,0,0,2,15,1,15,2,1,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Administrative Segregation,2,2,0,0,0,0,1,1,0,1,1,0,
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Competency Evaluation,4,4,0,0,0,0,0,4,0,4,0,0,Due to COVID-19 all of these are pending evaluations by CMHIP
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Average Daily Population,152,136,16,0,2,0,10,138,2,140,10,2,This is an average estimate based on ADP
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,This is a separate hand search that we do not at this time keep track electronically
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is a separate hand search that we do not at this time keep track electronically
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,This is a separate hand search that we do not at this time keep track electronically
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is a separate hand search that we do not at this time keep track electronically
2020,2,Fremont,Omnigo/ITI,240,240,0,584,552,Homeless,57,43,14,0,2,0,8,47,0,49,8,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Number of inmates,11,11,0,0,0,1,3,7,0,7,3,1,
2020,2,Custer,Omnigo,12,12,0,47,53,Sentenced,3,3,0,0,0,0,1,2,0,1,1,1,
2020,2,Custer,Omnigo,12,12,0,47,53,Unsentenced - Hold,4,4,0,0,0,0,1,3,0,3,1,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Unsentenced - No Hold,4,4,0,0,0,1,1,2,0,3,1,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Unsentenced - No Hold Felonies,3,3,0,0,0,1,1,1,0,2,1,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Average Daily Population,7.8,8,0,0,0,1,0,5,2,7,1,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Average LOS Felonies,22,24.2,0,0,0,74.25,0,32.2,0,31.1,76.2,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Felony Releases,69,63,6,0,0,4,0,45,20,49,20,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Average LOS Misdemeanors,9.6,11.4,1,0,0,0,0,2.9,0,11.5,56.4,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Misdemeanor Releases,165,139,26,0,2,0,2,133,28,137,28,0,
2020,2,Custer,Omnigo,12,12,0,47,53,Homeless,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Number of inmates,23,22,1,0,0,0,0,23,0,23,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Sentenced,4,4,0,0,0,0,0,4,0,4,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Unsentenced - Hold,6,5,1,0,0,0,0,6,0,6,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Unsentenced - No Hold,13,13,0,0,0,0,0,13,0,13,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Unsentenced - No Hold Felonies,10,10,0,0,0,0,0,10,0,10,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Unsentenced - No Hold Misdemeanors,3,3,0,0,0,0,0,3,0,3,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Administrative Segregation,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Average Daily Population,23,21,1.95,0,0,0,0,24,0,24,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Average LOS Felonies,13.87,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,E-Force doesn't break down Releases by Felony in a yearly report
2020,2,Elbert,E-Force,35,35,0,118,116,Average LOS Misdemeanors,6,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Elbert,E-Force,35,35,0,118,116,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,E-Force doesn't break down Releases by Misdemeanor in a yearly report
2020,2,Elbert,E-Force,35,35,0,118,116,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,3,Otero,,34,34,0,3,4,Number of inmates,3,1,2,0,0,0,2,1,0,1,2,0,
2020,3,Otero,,34,34,0,3,4,Sentenced,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Unsentenced - No Hold,3,1,2,0,0,0,0,0,0,1,2,0,
2020,3,Otero,,34,34,0,3,4,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Average Daily Population,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Otero,,34,34,0,3,4,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Number of inmates,28,25,3,0,0,0,0,28,0,8,20,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Sentenced,2,2,0,0,0,0,0,2,0,1,1,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Unsentenced - Hold,5,5,0,0,0,0,0,5,0,1,4,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Unsentenced - No Hold,21,18,3,0,0,0,0,21,0,6,15,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Unsentenced - No Hold Felonies,20,18,2,0,0,0,0,20,0,6,14,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Unsentenced - No Hold Misdemeanors,1,0,1,0,0,0,0,1,0,0,1,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Competency Evaluation,2,2,0,0,0,0,0,2,0,0,2,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Average Daily Population,22,22,0,0,2,1,0,69,0,5,64,3,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Average LOS Felonies,90,90,0,0,20,10,0,90,0,90,90,90,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Average LOS Misdemeanors,3,3,0,0,0,0,0,3,0,3,3,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Misdemeanor Releases,153,86,67,0,0,0,0,153,0,149,4,0,
2020,3,Las Animas,ATIMS,110,110,0,225,153,Homeless,3,3,0,0,0,0,0,3,0,3,0,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Number of inmates,36,30,6,0,1,0,0,35,0,26,10,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Sentenced,8,7,1,0,0,0,0,8,0,5,3,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Unsentenced - Hold,3,3,0,0,0,0,0,3,0,3,0,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Unsentenced - No Hold,25,20,5,0,1,0,0,24,0,18,7,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Unsentenced - No Hold Felonies,18,15,3,0,1,0,0,17,0,14,4,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Unsentenced - No Hold Misdemeanors,7,5,2,0,0,0,0,7,0,4,3,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Eagle,Intergraph,112,112,0,129,131,Average Daily Population,46,0,0,0,0,0,0,0,0,0,0,0,The Eagle County Sheriff's Office does not track this data
2020,3,Eagle,Intergraph,112,112,0,129,131,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,The Eagle County Sheriff's Office does not track this data
2020,3,Eagle,Intergraph,112,112,0,129,131,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,The Eagle County Sheriff's Office does not track this data
2020,3,Eagle,Intergraph,112,112,0,129,131,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,The Eagle County Sheriff's Office does not track this data
2020,3,Eagle,Intergraph,112,112,0,129,131,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,The Eagle County Sheriff's Office does not track this data
2020,3,Eagle,Intergraph,112,112,0,129,131,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Number of inmates,71,58,13,0,4,1,0,65,1,58,12,1,
2020,3,Logan,NWS,120,120,0,221,246,Sentenced,8,4,4,0,0,0,0,8,0,6,2,0,
2020,3,Logan,NWS,120,120,0,221,246,Unsentenced - Hold,40,31,9,0,0,0,0,40,0,31,8,1,
2020,3,Logan,NWS,120,120,0,221,246,Unsentenced - No Hold,23,23,0,0,4,1,0,17,1,21,2,0,
2020,3,Logan,NWS,120,120,0,221,246,Unsentenced - No Hold Felonies,21,21,0,0,4,0,0,16,1,19,2,0,
2020,3,Logan,NWS,120,120,0,221,246,Unsentenced - No Hold Misdemeanors,2,2,0,0,0,1,0,1,0,2,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Competency Evaluation,3,3,0,0,0,0,0,3,0,3,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Average Daily Population,85,64,13,8,0,0,0,85,0,85,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,NOT AVAILABLE AT THIS TIME
2020,3,Logan,NWS,120,120,0,221,246,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,Logan,NWS,120,120,0,221,246,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,NOT AVAILABLE AT THIS TIME
2020,3,Logan,NWS,120,120,0,221,246,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Number of inmates,123,114,9,0,4,21,0,98,0,103,20,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Sentenced,24,22,2,0,1,1,0,22,0,18,6,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Unsentenced - Hold,32,30,2,0,3,6,0,23,0,24,8,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Unsentenced - No Hold,67,62,5,0,0,14,0,53,0,61,6,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Unsentenced - No Hold Felonies,60,55,5,0,0,11,0,49,0,55,5,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Unsentenced - No Hold Misdemeanors,7,7,0,0,0,3,0,4,0,6,1,0,
2020,3,La Plata,Spillman,279,279,0,420,419,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
